"wordlist","separdate","country","ndays","notzero","maxdays","maxratio"
"sadness","Before","CHE",1,"zero",19,0.703703703703704
"sadness","Before","CHE",11,"positive",19,0.703703703703704
"sadness","Before","CHE",1,"zero",19,0.703703703703704
"sadness","Before","CHE",1,"positive",19,0.703703703703704
"sadness","Before","CHE",1,"zero",19,0.703703703703704
"sadness","Before","CHE",4,"positive",19,0.703703703703704
"sadness","Before","CHE",1,"negative",19,0.703703703703704
"sadness","Before","CHE",2,"positive",19,0.703703703703704
"sadness","Before","CHE",1,"zero",19,0.703703703703704
"sadness","Before","CHE",9,"positive",19,0.703703703703704
"sadness","Before","CHE",1,"zero",19,0.703703703703704
"sadness","Before","CHE",1,"positive",19,0.703703703703704
"sadness","Before","CHE",1,"zero",19,0.703703703703704
"sadness","Before","CHE",4,"positive",19,0.703703703703704
"sadness","Before","CHE",1,"zero",19,0.703703703703704
"sadness","Before","CHE",4,"positive",19,0.703703703703704
"sadness","Before","CHE",1,"zero",19,0.703703703703704
"sadness","Before","CHE",2,"positive",19,0.703703703703704
"sadness","Before","CHE",2,"zero",19,0.703703703703704
"sadness","Before","CHE",19,"positive",19,0.703703703703704
"sadness","Before","CHE",1,"zero",19,0.703703703703704
"sadness","Before","CHE",6,"positive",19,0.703703703703704
"sadness","Before","CHL",1,"negative",13,1.44444444444444
"sadness","Before","CHL",3,"zero",13,1.44444444444444
"sadness","Before","CHL",2,"negative",13,1.44444444444444
"sadness","Before","CHL",2,"zero",13,1.44444444444444
"sadness","Before","CHL",2,"negative",13,1.44444444444444
"sadness","Before","CHL",2,"zero",13,1.44444444444444
"sadness","Before","CHL",2,"negative",13,1.44444444444444
"sadness","Before","CHL",1,"positive",13,1.44444444444444
"sadness","Before","CHL",11,"zero",13,1.44444444444444
"sadness","Before","CHL",2,"negative",13,1.44444444444444
"sadness","Before","CHL",2,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"positive",13,1.44444444444444
"sadness","Before","CHL",2,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"negative",13,1.44444444444444
"sadness","Before","CHL",4,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"positive",13,1.44444444444444
"sadness","Before","CHL",8,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"negative",13,1.44444444444444
"sadness","Before","CHL",6,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"positive",13,1.44444444444444
"sadness","Before","CHL",2,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"positive",13,1.44444444444444
"sadness","Before","CHL",1,"zero",13,1.44444444444444
"sadness","Before","CHL",2,"negative",13,1.44444444444444
"sadness","Before","CHL",21,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"negative",13,1.44444444444444
"sadness","Before","CHL",3,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"negative",13,1.44444444444444
"sadness","Before","CHL",1,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"negative",13,1.44444444444444
"sadness","Before","CHL",3,"zero",13,1.44444444444444
"sadness","Before","CHL",2,"negative",13,1.44444444444444
"sadness","Before","CHL",8,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"negative",13,1.44444444444444
"sadness","Before","CHL",1,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"positive",13,1.44444444444444
"sadness","Before","CHL",7,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"negative",13,1.44444444444444
"sadness","Before","CHL",4,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"negative",13,1.44444444444444
"sadness","Before","CHL",1,"positive",13,1.44444444444444
"sadness","Before","CHL",1,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"positive",13,1.44444444444444
"sadness","Before","CHL",4,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"positive",13,1.44444444444444
"sadness","Before","CHL",3,"zero",13,1.44444444444444
"sadness","Before","CHL",2,"negative",13,1.44444444444444
"sadness","Before","CHL",1,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"positive",13,1.44444444444444
"sadness","Before","CHL",1,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"negative",13,1.44444444444444
"sadness","Before","CHL",6,"zero",13,1.44444444444444
"sadness","Before","CHL",2,"negative",13,1.44444444444444
"sadness","Before","CHL",3,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"positive",13,1.44444444444444
"sadness","Before","CHL",5,"zero",13,1.44444444444444
"sadness","Before","CHL",3,"negative",13,1.44444444444444
"sadness","Before","CHL",3,"zero",13,1.44444444444444
"sadness","Before","CHL",2,"negative",13,1.44444444444444
"sadness","Before","CHL",2,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"positive",13,1.44444444444444
"sadness","Before","CHL",2,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"negative",13,1.44444444444444
"sadness","Before","CHL",1,"zero",13,1.44444444444444
"sadness","Before","CHL",3,"negative",13,1.44444444444444
"sadness","Before","CHL",2,"positive",13,1.44444444444444
"sadness","Before","CHL",3,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"positive",13,1.44444444444444
"sadness","Before","CHL",2,"zero",13,1.44444444444444
"sadness","Before","CHL",2,"positive",13,1.44444444444444
"sadness","Before","CHL",1,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"negative",13,1.44444444444444
"sadness","Before","CHL",1,"zero",13,1.44444444444444
"sadness","Before","CHL",2,"positive",13,1.44444444444444
"sadness","Before","CHL",1,"zero",13,1.44444444444444
"sadness","Before","CHL",2,"positive",13,1.44444444444444
"sadness","Before","CHL",2,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"negative",13,1.44444444444444
"sadness","Before","CHL",1,"zero",13,1.44444444444444
"sadness","Before","CHL",3,"negative",13,1.44444444444444
"sadness","Before","CHL",1,"zero",13,1.44444444444444
"sadness","Before","CHL",3,"negative",13,1.44444444444444
"sadness","Before","CHL",2,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"negative",13,1.44444444444444
"sadness","Before","CHL",2,"zero",13,1.44444444444444
"sadness","Before","CHL",2,"negative",13,1.44444444444444
"sadness","Before","CHL",1,"zero",13,1.44444444444444
"sadness","Before","CHL",2,"negative",13,1.44444444444444
"sadness","Before","CHL",1,"zero",13,1.44444444444444
"sadness","Before","CHL",4,"negative",13,1.44444444444444
"sadness","Before","CHL",1,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"positive",13,1.44444444444444
"sadness","Before","CHL",2,"zero",13,1.44444444444444
"sadness","Before","CHL",2,"negative",13,1.44444444444444
"sadness","Before","CHL",4,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"negative",13,1.44444444444444
"sadness","Before","CHL",1,"positive",13,1.44444444444444
"sadness","Before","CHL",4,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"negative",13,1.44444444444444
"sadness","Before","CHL",4,"zero",13,1.44444444444444
"sadness","Before","CHL",4,"negative",13,1.44444444444444
"sadness","Before","CHL",3,"zero",13,1.44444444444444
"sadness","Before","CHL",2,"negative",13,1.44444444444444
"sadness","Before","CHL",6,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"positive",13,1.44444444444444
"sadness","Before","CHL",2,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"positive",13,1.44444444444444
"sadness","Before","CHL",1,"zero",13,1.44444444444444
"sadness","Before","CHL",2,"negative",13,1.44444444444444
"sadness","Before","CHL",1,"zero",13,1.44444444444444
"sadness","Before","CHL",4,"negative",13,1.44444444444444
"sadness","Before","CHL",1,"zero",13,1.44444444444444
"sadness","Before","CHL",3,"negative",13,1.44444444444444
"sadness","Before","CHL",1,"zero",13,1.44444444444444
"sadness","Before","CHL",2,"negative",13,1.44444444444444
"sadness","Before","CHL",3,"zero",13,1.44444444444444
"sadness","Before","CHL",2,"negative",13,1.44444444444444
"sadness","Before","CHL",5,"zero",13,1.44444444444444
"sadness","Before","CHL",2,"negative",13,1.44444444444444
"sadness","Before","CHL",11,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"positive",13,1.44444444444444
"sadness","Before","CHL",1,"zero",13,1.44444444444444
"sadness","Before","CHL",3,"positive",13,1.44444444444444
"sadness","Before","CHL",4,"zero",13,1.44444444444444
"sadness","Before","CHL",3,"positive",13,1.44444444444444
"sadness","Before","CHL",4,"zero",13,1.44444444444444
"sadness","Before","CHL",13,"positive",13,1.44444444444444
"sadness","Before","CHL",1,"zero",13,1.44444444444444
"sadness","Before","CHL",2,"positive",13,1.44444444444444
"sadness","Before","CHL",1,"zero",13,1.44444444444444
"sadness","Before","CHL",8,"positive",13,1.44444444444444
"sadness","Before","CHL",1,"zero",13,1.44444444444444
"sadness","Before","CHL",2,"positive",13,1.44444444444444
"sadness","Before","CHL",7,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"positive",13,1.44444444444444
"sadness","Before","CHL",1,"zero",13,1.44444444444444
"sadness","Before","CHL",3,"positive",13,1.44444444444444
"sadness","Before","CHL",1,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"positive",13,1.44444444444444
"sadness","Before","CHL",4,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"positive",13,1.44444444444444
"sadness","Before","CHL",3,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"positive",13,1.44444444444444
"sadness","Before","CHL",2,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"positive",13,1.44444444444444
"sadness","Before","CHL",3,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"negative",13,1.44444444444444
"sadness","Before","CHL",2,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"positive",13,1.44444444444444
"sadness","Before","CHL",1,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"positive",13,1.44444444444444
"sadness","Before","CHL",8,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"negative",13,1.44444444444444
"sadness","Before","CHL",10,"zero",13,1.44444444444444
"sadness","Before","CHL",2,"positive",13,1.44444444444444
"sadness","Before","CHL",1,"zero",13,1.44444444444444
"sadness","Before","CHL",4,"positive",13,1.44444444444444
"sadness","Before","CHL",8,"zero",13,1.44444444444444
"sadness","Before","CHL",1,"negative",13,1.44444444444444
"sadness","Before","CHL",5,"zero",13,1.44444444444444
"sadness","Before","CHL",2,"positive",13,1.44444444444444
"sadness","Before","CHL",14,"zero",13,1.44444444444444
"sadness","Before","DEU",3,"negative",8,1.14285714285714
"sadness","Before","DEU",2,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"negative",8,1.14285714285714
"sadness","Before","DEU",1,"zero",8,1.14285714285714
"sadness","Before","DEU",5,"negative",8,1.14285714285714
"sadness","Before","DEU",1,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"negative",8,1.14285714285714
"sadness","Before","DEU",3,"zero",8,1.14285714285714
"sadness","Before","DEU",5,"negative",8,1.14285714285714
"sadness","Before","DEU",1,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"negative",8,1.14285714285714
"sadness","Before","DEU",3,"zero",8,1.14285714285714
"sadness","Before","DEU",4,"negative",8,1.14285714285714
"sadness","Before","DEU",8,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"negative",8,1.14285714285714
"sadness","Before","DEU",2,"zero",8,1.14285714285714
"sadness","Before","DEU",4,"negative",8,1.14285714285714
"sadness","Before","DEU",1,"zero",8,1.14285714285714
"sadness","Before","DEU",2,"negative",8,1.14285714285714
"sadness","Before","DEU",5,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"positive",8,1.14285714285714
"sadness","Before","DEU",1,"negative",8,1.14285714285714
"sadness","Before","DEU",1,"zero",8,1.14285714285714
"sadness","Before","DEU",2,"negative",8,1.14285714285714
"sadness","Before","DEU",3,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"negative",8,1.14285714285714
"sadness","Before","DEU",3,"zero",8,1.14285714285714
"sadness","Before","DEU",2,"negative",8,1.14285714285714
"sadness","Before","DEU",11,"zero",8,1.14285714285714
"sadness","Before","DEU",2,"negative",8,1.14285714285714
"sadness","Before","DEU",1,"zero",8,1.14285714285714
"sadness","Before","DEU",2,"negative",8,1.14285714285714
"sadness","Before","DEU",1,"positive",8,1.14285714285714
"sadness","Before","DEU",1,"negative",8,1.14285714285714
"sadness","Before","DEU",1,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"negative",8,1.14285714285714
"sadness","Before","DEU",2,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"negative",8,1.14285714285714
"sadness","Before","DEU",1,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"negative",8,1.14285714285714
"sadness","Before","DEU",9,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"negative",8,1.14285714285714
"sadness","Before","DEU",1,"zero",8,1.14285714285714
"sadness","Before","DEU",2,"positive",8,1.14285714285714
"sadness","Before","DEU",1,"zero",8,1.14285714285714
"sadness","Before","DEU",2,"negative",8,1.14285714285714
"sadness","Before","DEU",1,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"negative",8,1.14285714285714
"sadness","Before","DEU",2,"zero",8,1.14285714285714
"sadness","Before","DEU",2,"positive",8,1.14285714285714
"sadness","Before","DEU",1,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"positive",8,1.14285714285714
"sadness","Before","DEU",3,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"negative",8,1.14285714285714
"sadness","Before","DEU",13,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"negative",8,1.14285714285714
"sadness","Before","DEU",2,"zero",8,1.14285714285714
"sadness","Before","DEU",2,"negative",8,1.14285714285714
"sadness","Before","DEU",6,"zero",8,1.14285714285714
"sadness","Before","DEU",3,"positive",8,1.14285714285714
"sadness","Before","DEU",1,"zero",8,1.14285714285714
"sadness","Before","DEU",2,"positive",8,1.14285714285714
"sadness","Before","DEU",1,"negative",8,1.14285714285714
"sadness","Before","DEU",2,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"positive",8,1.14285714285714
"sadness","Before","DEU",1,"zero",8,1.14285714285714
"sadness","Before","DEU",3,"positive",8,1.14285714285714
"sadness","Before","DEU",14,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"positive",8,1.14285714285714
"sadness","Before","DEU",4,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"positive",8,1.14285714285714
"sadness","Before","DEU",3,"zero",8,1.14285714285714
"sadness","Before","DEU",3,"positive",8,1.14285714285714
"sadness","Before","DEU",1,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"negative",8,1.14285714285714
"sadness","Before","DEU",1,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"negative",8,1.14285714285714
"sadness","Before","DEU",1,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"negative",8,1.14285714285714
"sadness","Before","DEU",1,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"negative",8,1.14285714285714
"sadness","Before","DEU",3,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"positive",8,1.14285714285714
"sadness","Before","DEU",2,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"positive",8,1.14285714285714
"sadness","Before","DEU",2,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"positive",8,1.14285714285714
"sadness","Before","DEU",3,"zero",8,1.14285714285714
"sadness","Before","DEU",6,"positive",8,1.14285714285714
"sadness","Before","DEU",2,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"positive",8,1.14285714285714
"sadness","Before","DEU",3,"zero",8,1.14285714285714
"sadness","Before","DEU",2,"positive",8,1.14285714285714
"sadness","Before","DEU",1,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"positive",8,1.14285714285714
"sadness","Before","DEU",2,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"positive",8,1.14285714285714
"sadness","Before","DEU",3,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"positive",8,1.14285714285714
"sadness","Before","DEU",13,"zero",8,1.14285714285714
"sadness","Before","DEU",4,"positive",8,1.14285714285714
"sadness","Before","DEU",5,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"negative",8,1.14285714285714
"sadness","Before","DEU",1,"zero",8,1.14285714285714
"sadness","Before","DEU",2,"negative",8,1.14285714285714
"sadness","Before","DEU",2,"zero",8,1.14285714285714
"sadness","Before","DEU",5,"negative",8,1.14285714285714
"sadness","Before","DEU",4,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"positive",8,1.14285714285714
"sadness","Before","DEU",3,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"negative",8,1.14285714285714
"sadness","Before","DEU",2,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"negative",8,1.14285714285714
"sadness","Before","DEU",3,"zero",8,1.14285714285714
"sadness","Before","DEU",4,"negative",8,1.14285714285714
"sadness","Before","DEU",2,"positive",8,1.14285714285714
"sadness","Before","DEU",8,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"negative",8,1.14285714285714
"sadness","Before","DEU",7,"zero",8,1.14285714285714
"sadness","Before","DEU",4,"positive",8,1.14285714285714
"sadness","Before","DEU",1,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"positive",8,1.14285714285714
"sadness","Before","DEU",3,"zero",8,1.14285714285714
"sadness","Before","DEU",2,"positive",8,1.14285714285714
"sadness","Before","DEU",1,"zero",8,1.14285714285714
"sadness","Before","DEU",3,"positive",8,1.14285714285714
"sadness","Before","DEU",1,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"positive",8,1.14285714285714
"sadness","Before","DEU",7,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"positive",8,1.14285714285714
"sadness","Before","DEU",4,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"positive",8,1.14285714285714
"sadness","Before","DEU",11,"zero",8,1.14285714285714
"sadness","Before","DEU",3,"positive",8,1.14285714285714
"sadness","Before","DEU",2,"zero",8,1.14285714285714
"sadness","Before","DEU",8,"positive",8,1.14285714285714
"sadness","Before","DEU",1,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"positive",8,1.14285714285714
"sadness","Before","DEU",1,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"positive",8,1.14285714285714
"sadness","Before","DEU",1,"negative",8,1.14285714285714
"sadness","Before","DEU",2,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"positive",8,1.14285714285714
"sadness","Before","DEU",1,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"positive",8,1.14285714285714
"sadness","Before","DEU",1,"zero",8,1.14285714285714
"sadness","Before","DEU",2,"negative",8,1.14285714285714
"sadness","Before","DEU",1,"positive",8,1.14285714285714
"sadness","Before","DEU",3,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"positive",8,1.14285714285714
"sadness","Before","DEU",2,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"positive",8,1.14285714285714
"sadness","Before","DEU",1,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"positive",8,1.14285714285714
"sadness","Before","DEU",4,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"positive",8,1.14285714285714
"sadness","Before","DEU",3,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"positive",8,1.14285714285714
"sadness","Before","DEU",5,"zero",8,1.14285714285714
"sadness","Before","DEU",1,"positive",8,1.14285714285714
"sadness","Before","ECU",2,"negative",10,0.588235294117647
"sadness","Before","ECU",2,"zero",10,0.588235294117647
"sadness","Before","ECU",3,"negative",10,0.588235294117647
"sadness","Before","ECU",2,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"negative",10,0.588235294117647
"sadness","Before","ECU",3,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"negative",10,0.588235294117647
"sadness","Before","ECU",2,"zero",10,0.588235294117647
"sadness","Before","ECU",2,"positive",10,0.588235294117647
"sadness","Before","ECU",1,"zero",10,0.588235294117647
"sadness","Before","ECU",2,"positive",10,0.588235294117647
"sadness","Before","ECU",12,"zero",10,0.588235294117647
"sadness","Before","ECU",2,"negative",10,0.588235294117647
"sadness","Before","ECU",3,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"positive",10,0.588235294117647
"sadness","Before","ECU",1,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"positive",10,0.588235294117647
"sadness","Before","ECU",2,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"positive",10,0.588235294117647
"sadness","Before","ECU",8,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"negative",10,0.588235294117647
"sadness","Before","ECU",1,"positive",10,0.588235294117647
"sadness","Before","ECU",1,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"negative",10,0.588235294117647
"sadness","Before","ECU",2,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"negative",10,0.588235294117647
"sadness","Before","ECU",1,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"negative",10,0.588235294117647
"sadness","Before","ECU",13,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"negative",10,0.588235294117647
"sadness","Before","ECU",4,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"negative",10,0.588235294117647
"sadness","Before","ECU",2,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"negative",10,0.588235294117647
"sadness","Before","ECU",17,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"positive",10,0.588235294117647
"sadness","Before","ECU",3,"zero",10,0.588235294117647
"sadness","Before","ECU",3,"positive",10,0.588235294117647
"sadness","Before","ECU",7,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"negative",10,0.588235294117647
"sadness","Before","ECU",7,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"positive",10,0.588235294117647
"sadness","Before","ECU",8,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"negative",10,0.588235294117647
"sadness","Before","ECU",2,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"positive",10,0.588235294117647
"sadness","Before","ECU",4,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"positive",10,0.588235294117647
"sadness","Before","ECU",4,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"negative",10,0.588235294117647
"sadness","Before","ECU",1,"positive",10,0.588235294117647
"sadness","Before","ECU",6,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"negative",10,0.588235294117647
"sadness","Before","ECU",4,"zero",10,0.588235294117647
"sadness","Before","ECU",4,"negative",10,0.588235294117647
"sadness","Before","ECU",6,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"positive",10,0.588235294117647
"sadness","Before","ECU",4,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"positive",10,0.588235294117647
"sadness","Before","ECU",6,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"positive",10,0.588235294117647
"sadness","Before","ECU",3,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"positive",10,0.588235294117647
"sadness","Before","ECU",3,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"positive",10,0.588235294117647
"sadness","Before","ECU",9,"zero",10,0.588235294117647
"sadness","Before","ECU",2,"negative",10,0.588235294117647
"sadness","Before","ECU",12,"zero",10,0.588235294117647
"sadness","Before","ECU",2,"positive",10,0.588235294117647
"sadness","Before","ECU",10,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"positive",10,0.588235294117647
"sadness","Before","ECU",4,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"positive",10,0.588235294117647
"sadness","Before","ECU",4,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"positive",10,0.588235294117647
"sadness","Before","ECU",25,"zero",10,0.588235294117647
"sadness","Before","ECU",2,"positive",10,0.588235294117647
"sadness","Before","ECU",12,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"positive",10,0.588235294117647
"sadness","Before","ECU",2,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"positive",10,0.588235294117647
"sadness","Before","ECU",3,"zero",10,0.588235294117647
"sadness","Before","ECU",10,"positive",10,0.588235294117647
"sadness","Before","ECU",3,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"positive",10,0.588235294117647
"sadness","Before","ECU",6,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"positive",10,0.588235294117647
"sadness","Before","ECU",2,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"positive",10,0.588235294117647
"sadness","Before","ECU",15,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"positive",10,0.588235294117647
"sadness","Before","ECU",11,"zero",10,0.588235294117647
"sadness","Before","ECU",2,"positive",10,0.588235294117647
"sadness","Before","ECU",15,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"positive",10,0.588235294117647
"sadness","Before","ECU",9,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"negative",10,0.588235294117647
"sadness","Before","ECU",3,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"negative",10,0.588235294117647
"sadness","Before","ECU",2,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"negative",10,0.588235294117647
"sadness","Before","ECU",3,"zero",10,0.588235294117647
"sadness","Before","ECU",2,"negative",10,0.588235294117647
"sadness","Before","ECU",6,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"negative",10,0.588235294117647
"sadness","Before","ECU",4,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"negative",10,0.588235294117647
"sadness","Before","ECU",14,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"positive",10,0.588235294117647
"sadness","Before","ECU",7,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"negative",10,0.588235294117647
"sadness","Before","ECU",4,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"positive",10,0.588235294117647
"sadness","Before","ECU",13,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"negative",10,0.588235294117647
"sadness","Before","ECU",1,"positive",10,0.588235294117647
"sadness","Before","ECU",1,"zero",10,0.588235294117647
"sadness","Before","ECU",6,"positive",10,0.588235294117647
"sadness","Before","ECU",1,"zero",10,0.588235294117647
"sadness","Before","ECU",1,"positive",10,0.588235294117647
"sadness","Before","ECU",4,"zero",10,0.588235294117647
"sadness","Before","ESP",1,"negative",4,0.333333333333333
"sadness","Before","ESP",3,"zero",4,0.333333333333333
"sadness","Before","ESP",1,"positive",4,0.333333333333333
"sadness","Before","ESP",9,"zero",4,0.333333333333333
"sadness","Before","ESP",1,"positive",4,0.333333333333333
"sadness","Before","ESP",2,"zero",4,0.333333333333333
"sadness","Before","ESP",1,"positive",4,0.333333333333333
"sadness","Before","ESP",3,"zero",4,0.333333333333333
"sadness","Before","ESP",1,"positive",4,0.333333333333333
"sadness","Before","ESP",2,"zero",4,0.333333333333333
"sadness","Before","ESP",2,"positive",4,0.333333333333333
"sadness","Before","ESP",2,"zero",4,0.333333333333333
"sadness","Before","ESP",2,"positive",4,0.333333333333333
"sadness","Before","ESP",9,"zero",4,0.333333333333333
"sadness","Before","ESP",2,"positive",4,0.333333333333333
"sadness","Before","ESP",13,"zero",4,0.333333333333333
"sadness","Before","ESP",1,"positive",4,0.333333333333333
"sadness","Before","ESP",2,"zero",4,0.333333333333333
"sadness","Before","ESP",1,"positive",4,0.333333333333333
"sadness","Before","ESP",5,"zero",4,0.333333333333333
"sadness","Before","ESP",1,"positive",4,0.333333333333333
"sadness","Before","ESP",7,"zero",4,0.333333333333333
"sadness","Before","ESP",1,"positive",4,0.333333333333333
"sadness","Before","ESP",22,"zero",4,0.333333333333333
"sadness","Before","ESP",1,"positive",4,0.333333333333333
"sadness","Before","ESP",9,"zero",4,0.333333333333333
"sadness","Before","ESP",2,"positive",4,0.333333333333333
"sadness","Before","ESP",12,"zero",4,0.333333333333333
"sadness","Before","ESP",4,"positive",4,0.333333333333333
"sadness","Before","ESP",7,"zero",4,0.333333333333333
"sadness","Before","ESP",1,"positive",4,0.333333333333333
"sadness","Before","ESP",7,"zero",4,0.333333333333333
"sadness","Before","ESP",1,"negative",4,0.333333333333333
