"date","Twitter","value","weekday","bl","sd","country"
2019-01-31,"Total tweets",200805,"Thursday",198957.5,12331.0960257423,"Germany"
2019-02-01,"Unique authors",35069,"Friday",36974.5961538462,1654.32172297959,"Germany"
2019-02-01,"Total tweets",192098,"Friday",198805.557692308,11801.0609882157,"Germany"
2019-02-02,"Unique authors",34928,"Saturday",36616.0192307692,2065.39012590163,"Germany"
2019-02-02,"Total tweets",164231,"Saturday",172004.557692308,10527.3436129741,"Germany"
2019-02-03,"Unique authors",42931,"Sunday",44203.6153846154,2580.9052003303,"Germany"
2019-02-03,"Total tweets",165994,"Sunday",174810.942307692,12967.9803262383,"Germany"
2019-02-04,"Unique authors",45060,"Monday",45574.4230769231,1986.71897561896,"Germany"
2019-02-04,"Total tweets",193546,"Monday",195085.596153846,10978.6791988544,"Germany"
2019-02-05,"Unique authors",43175,"Tuesday",45633.1132075472,3066.11539913026,"Germany"
2019-02-05,"Total tweets",194426,"Tuesday",199972.075471698,11457.8285730578,"Germany"
2019-02-06,"Unique authors",45446,"Wednesday",45769.5,3170.35025280965,"Germany"
2019-02-06,"Total tweets",194545,"Wednesday",200406.692307692,12349.9008943209,"Germany"
2019-02-07,"Unique authors",44292,"Thursday",45265.5,2978.05061585397,"Germany"
2019-02-07,"Total tweets",192036,"Thursday",198957.5,12331.0960257423,"Germany"
2019-02-08,"Unique authors",35245,"Friday",36974.5961538462,1654.32172297959,"Germany"
2019-02-08,"Total tweets",187836,"Friday",198805.557692308,11801.0609882157,"Germany"
2019-02-09,"Unique authors",34740,"Saturday",36616.0192307692,2065.39012590163,"Germany"
2019-02-09,"Total tweets",166717,"Saturday",172004.557692308,10527.3436129741,"Germany"
2019-02-10,"Unique authors",44070,"Sunday",44203.6153846154,2580.9052003303,"Germany"
2019-02-10,"Total tweets",170240,"Sunday",174810.942307692,12967.9803262383,"Germany"
2019-02-11,"Unique authors",44204,"Monday",45574.4230769231,1986.71897561896,"Germany"
2019-02-11,"Total tweets",191128,"Monday",195085.596153846,10978.6791988544,"Germany"
2019-02-12,"Unique authors",47126,"Tuesday",45633.1132075472,3066.11539913026,"Germany"
2019-02-12,"Total tweets",190138,"Tuesday",199972.075471698,11457.8285730578,"Germany"
2019-02-13,"Unique authors",47118,"Wednesday",45769.5,3170.35025280965,"Germany"
2019-02-13,"Total tweets",202728,"Wednesday",200406.692307692,12349.9008943209,"Germany"
2019-02-14,"Unique authors",45343,"Thursday",45265.5,2978.05061585397,"Germany"
2019-02-14,"Total tweets",198222,"Thursday",198957.5,12331.0960257423,"Germany"
2019-02-15,"Unique authors",36088,"Friday",36974.5961538462,1654.32172297959,"Germany"
2019-02-15,"Total tweets",193017,"Friday",198805.557692308,11801.0609882157,"Germany"
2019-02-16,"Unique authors",35735,"Saturday",36616.0192307692,2065.39012590163,"Germany"
2019-02-16,"Total tweets",163487,"Saturday",172004.557692308,10527.3436129741,"Germany"
2019-02-17,"Unique authors",42235,"Sunday",44203.6153846154,2580.9052003303,"Germany"
2019-02-17,"Total tweets",161974,"Sunday",174810.942307692,12967.9803262383,"Germany"
2019-02-18,"Unique authors",45072,"Monday",45574.4230769231,1986.71897561896,"Germany"
2019-02-18,"Total tweets",189082,"Monday",195085.596153846,10978.6791988544,"Germany"
2019-02-19,"Unique authors",45854,"Tuesday",45633.1132075472,3066.11539913026,"Germany"
2019-02-19,"Total tweets",194469,"Tuesday",199972.075471698,11457.8285730578,"Germany"
2019-02-20,"Unique authors",45336,"Wednesday",45769.5,3170.35025280965,"Germany"
2019-02-20,"Total tweets",198906,"Wednesday",200406.692307692,12349.9008943209,"Germany"
2019-02-21,"Unique authors",46310,"Thursday",45265.5,2978.05061585397,"Germany"
2019-02-21,"Total tweets",196973,"Thursday",198957.5,12331.0960257423,"Germany"
2019-02-22,"Unique authors",35744,"Friday",36974.5961538462,1654.32172297959,"Germany"
2019-02-22,"Total tweets",203596,"Friday",198805.557692308,11801.0609882157,"Germany"
2019-02-23,"Unique authors",35884,"Saturday",36616.0192307692,2065.39012590163,"Germany"
2019-02-23,"Total tweets",162733,"Saturday",172004.557692308,10527.3436129741,"Germany"
2019-02-24,"Unique authors",44477,"Sunday",44203.6153846154,2580.9052003303,"Germany"
2019-02-24,"Total tweets",167272,"Sunday",174810.942307692,12967.9803262383,"Germany"
2019-02-25,"Unique authors",45099,"Monday",45574.4230769231,1986.71897561896,"Germany"
2019-02-25,"Total tweets",188862,"Monday",195085.596153846,10978.6791988544,"Germany"
2019-02-26,"Unique authors",46722,"Tuesday",45633.1132075472,3066.11539913026,"Germany"
2019-02-26,"Total tweets",186979,"Tuesday",199972.075471698,11457.8285730578,"Germany"
2019-02-27,"Unique authors",45874,"Wednesday",45769.5,3170.35025280965,"Germany"
2019-02-27,"Total tweets",195484,"Wednesday",200406.692307692,12349.9008943209,"Germany"
2019-02-28,"Unique authors",44509,"Thursday",45265.5,2978.05061585397,"Germany"
2019-02-28,"Total tweets",191387,"Thursday",198957.5,12331.0960257423,"Germany"
2019-03-01,"Unique authors",35489,"Friday",36974.5961538462,1654.32172297959,"Germany"
2019-03-01,"Total tweets",196075,"Friday",198805.557692308,11801.0609882157,"Germany"
2019-03-02,"Unique authors",35314,"Saturday",36616.0192307692,2065.39012590163,"Germany"
2019-03-02,"Total tweets",168260,"Saturday",172004.557692308,10527.3436129741,"Germany"
2019-03-03,"Unique authors",43063,"Sunday",44203.6153846154,2580.9052003303,"Germany"
2019-03-03,"Total tweets",167942,"Sunday",174810.942307692,12967.9803262383,"Germany"
2019-03-04,"Unique authors",45042,"Monday",45574.4230769231,1986.71897561896,"Germany"
2019-03-04,"Total tweets",190046,"Monday",195085.596153846,10978.6791988544,"Germany"
2019-03-05,"Unique authors",46045,"Tuesday",45633.1132075472,3066.11539913026,"Germany"
2019-03-05,"Total tweets",193915,"Tuesday",199972.075471698,11457.8285730578,"Germany"
2019-03-06,"Unique authors",47537,"Wednesday",45769.5,3170.35025280965,"Germany"
2019-03-06,"Total tweets",199562,"Wednesday",200406.692307692,12349.9008943209,"Germany"
2019-03-07,"Unique authors",46516,"Thursday",45265.5,2978.05061585397,"Germany"
2019-03-07,"Total tweets",198181,"Thursday",198957.5,12331.0960257423,"Germany"
2019-03-08,"Unique authors",36306,"Friday",36974.5961538462,1654.32172297959,"Germany"
2019-03-08,"Total tweets",194688,"Friday",198805.557692308,11801.0609882157,"Germany"
2019-03-09,"Unique authors",36775,"Saturday",36616.0192307692,2065.39012590163,"Germany"
2019-03-09,"Total tweets",163415,"Saturday",172004.557692308,10527.3436129741,"Germany"
2019-03-10,"Unique authors",44143,"Sunday",44203.6153846154,2580.9052003303,"Germany"
2019-03-10,"Total tweets",176795,"Sunday",174810.942307692,12967.9803262383,"Germany"
2019-03-11,"Unique authors",46657,"Monday",45574.4230769231,1986.71897561896,"Germany"
2019-03-11,"Total tweets",193020,"Monday",195085.596153846,10978.6791988544,"Germany"
2019-03-12,"Unique authors",48185,"Tuesday",45633.1132075472,3066.11539913026,"Germany"
2019-03-12,"Total tweets",199542,"Tuesday",199972.075471698,11457.8285730578,"Germany"
2019-03-13,"Unique authors",48415,"Wednesday",45769.5,3170.35025280965,"Germany"
2019-03-13,"Total tweets",206326,"Wednesday",200406.692307692,12349.9008943209,"Germany"
2019-03-14,"Unique authors",48863,"Thursday",45265.5,2978.05061585397,"Germany"
2019-03-14,"Total tweets",204712,"Thursday",198957.5,12331.0960257423,"Germany"
2019-03-15,"Unique authors",37580,"Friday",36974.5961538462,1654.32172297959,"Germany"
2019-03-15,"Total tweets",204638,"Friday",198805.557692308,11801.0609882157,"Germany"
2019-03-16,"Unique authors",35448,"Saturday",36616.0192307692,2065.39012590163,"Germany"
2019-03-16,"Total tweets",170107,"Saturday",172004.557692308,10527.3436129741,"Germany"
2019-03-17,"Unique authors",44242,"Sunday",44203.6153846154,2580.9052003303,"Germany"
2019-03-17,"Total tweets",168014,"Sunday",174810.942307692,12967.9803262383,"Germany"
2019-03-18,"Unique authors",44512,"Monday",45574.4230769231,1986.71897561896,"Germany"
2019-03-18,"Total tweets",189544,"Monday",195085.596153846,10978.6791988544,"Germany"
2019-03-19,"Unique authors",47845,"Tuesday",45633.1132075472,3066.11539913026,"Germany"
2019-03-19,"Total tweets",192796,"Tuesday",199972.075471698,11457.8285730578,"Germany"
2019-03-20,"Unique authors",48609,"Wednesday",45769.5,3170.35025280965,"Germany"
2019-03-20,"Total tweets",200051,"Wednesday",200406.692307692,12349.9008943209,"Germany"
2019-03-21,"Unique authors",46107,"Thursday",45265.5,2978.05061585397,"Germany"
2019-03-21,"Total tweets",203449,"Thursday",198957.5,12331.0960257423,"Germany"
2019-03-22,"Unique authors",37856,"Friday",36974.5961538462,1654.32172297959,"Germany"
2019-03-22,"Total tweets",195776,"Friday",198805.557692308,11801.0609882157,"Germany"
2019-03-23,"Unique authors",36478,"Saturday",36616.0192307692,2065.39012590163,"Germany"
2019-03-23,"Total tweets",166976,"Saturday",172004.557692308,10527.3436129741,"Germany"
2019-03-24,"Unique authors",43389,"Sunday",44203.6153846154,2580.9052003303,"Germany"
2019-03-24,"Total tweets",166782,"Sunday",174810.942307692,12967.9803262383,"Germany"
2019-03-25,"Unique authors",47831,"Monday",45574.4230769231,1986.71897561896,"Germany"
2019-03-25,"Total tweets",190021,"Monday",195085.596153846,10978.6791988544,"Germany"
2019-03-26,"Unique authors",46320,"Tuesday",45633.1132075472,3066.11539913026,"Germany"
2019-03-26,"Total tweets",215937,"Tuesday",199972.075471698,11457.8285730578,"Germany"
2019-03-27,"Unique authors",47920,"Wednesday",45769.5,3170.35025280965,"Germany"
2019-03-27,"Total tweets",198550,"Wednesday",200406.692307692,12349.9008943209,"Germany"
2019-03-28,"Unique authors",48039,"Thursday",45265.5,2978.05061585397,"Germany"
2019-03-28,"Total tweets",201494,"Thursday",198957.5,12331.0960257423,"Germany"
2019-03-29,"Unique authors",36637,"Friday",36974.5961538462,1654.32172297959,"Germany"
2019-03-29,"Total tweets",196195,"Friday",198805.557692308,11801.0609882157,"Germany"
2019-03-30,"Unique authors",35511,"Saturday",36616.0192307692,2065.39012590163,"Germany"
2019-03-30,"Total tweets",164138,"Saturday",172004.557692308,10527.3436129741,"Germany"
2019-03-31,"Unique authors",47137,"Sunday",44203.6153846154,2580.9052003303,"Germany"
2019-03-31,"Total tweets",161609,"Sunday",174810.942307692,12967.9803262383,"Germany"
2019-04-01,"Unique authors",47106,"Monday",45574.4230769231,1986.71897561896,"Germany"
2019-04-01,"Total tweets",188009,"Monday",195085.596153846,10978.6791988544,"Germany"
2019-04-02,"Unique authors",47732,"Tuesday",45633.1132075472,3066.11539913026,"Germany"
2019-04-02,"Total tweets",193443,"Tuesday",199972.075471698,11457.8285730578,"Germany"
2019-04-03,"Unique authors",45494,"Wednesday",45769.5,3170.35025280965,"Germany"
2019-04-03,"Total tweets",202436,"Wednesday",200406.692307692,12349.9008943209,"Germany"
2019-04-04,"Unique authors",46514,"Thursday",45265.5,2978.05061585397,"Germany"
2019-04-04,"Total tweets",196574,"Thursday",198957.5,12331.0960257423,"Germany"
2019-04-05,"Unique authors",38437,"Friday",36974.5961538462,1654.32172297959,"Germany"
2019-04-05,"Total tweets",196237,"Friday",198805.557692308,11801.0609882157,"Germany"
2019-04-06,"Unique authors",35912,"Saturday",36616.0192307692,2065.39012590163,"Germany"
2019-04-06,"Total tweets",170685,"Saturday",172004.557692308,10527.3436129741,"Germany"
2019-04-07,"Unique authors",44416,"Sunday",44203.6153846154,2580.9052003303,"Germany"
2019-04-07,"Total tweets",160464,"Sunday",174810.942307692,12967.9803262383,"Germany"
2019-04-08,"Unique authors",47250,"Monday",45574.4230769231,1986.71897561896,"Germany"
2019-04-08,"Total tweets",190668,"Monday",195085.596153846,10978.6791988544,"Germany"
2019-04-09,"Unique authors",47241,"Tuesday",45633.1132075472,3066.11539913026,"Germany"
2019-04-09,"Total tweets",191757,"Tuesday",199972.075471698,11457.8285730578,"Germany"
2019-04-10,"Unique authors",45590,"Wednesday",45769.5,3170.35025280965,"Germany"
2019-04-10,"Total tweets",193086,"Wednesday",200406.692307692,12349.9008943209,"Germany"
2019-04-11,"Unique authors",44805,"Thursday",45265.5,2978.05061585397,"Germany"
2019-04-11,"Total tweets",192574,"Thursday",198957.5,12331.0960257423,"Germany"
2019-04-12,"Unique authors",36175,"Friday",36974.5961538462,1654.32172297959,"Germany"
2019-04-12,"Total tweets",189011,"Friday",198805.557692308,11801.0609882157,"Germany"
2019-04-13,"Unique authors",34364,"Saturday",36616.0192307692,2065.39012590163,"Germany"
2019-04-13,"Total tweets",159546,"Saturday",172004.557692308,10527.3436129741,"Germany"
2019-04-14,"Unique authors",43649,"Sunday",44203.6153846154,2580.9052003303,"Germany"
2019-04-14,"Total tweets",156924,"Sunday",174810.942307692,12967.9803262383,"Germany"
2019-04-15,"Unique authors",43288,"Monday",45574.4230769231,1986.71897561896,"Germany"
2019-04-15,"Total tweets",189908,"Monday",195085.596153846,10978.6791988544,"Germany"
2019-04-16,"Unique authors",43441,"Tuesday",45633.1132075472,3066.11539913026,"Germany"
2019-04-16,"Total tweets",185758,"Tuesday",199972.075471698,11457.8285730578,"Germany"
2019-04-17,"Unique authors",44693,"Wednesday",45769.5,3170.35025280965,"Germany"
2019-04-17,"Total tweets",187358,"Wednesday",200406.692307692,12349.9008943209,"Germany"
2019-04-18,"Unique authors",34952,"Thursday",45265.5,2978.05061585397,"Germany"
2019-04-18,"Total tweets",188882,"Thursday",198957.5,12331.0960257423,"Germany"
2019-04-19,"Unique authors",33590,"Friday",36974.5961538462,1654.32172297959,"Germany"
2019-04-19,"Total tweets",149829,"Friday",198805.557692308,11801.0609882157,"Germany"
2019-04-20,"Unique authors",34364,"Saturday",36616.0192307692,2065.39012590163,"Germany"
2019-04-20,"Total tweets",153722,"Saturday",172004.557692308,10527.3436129741,"Germany"
2019-04-21,"Unique authors",33196,"Sunday",44203.6153846154,2580.9052003303,"Germany"
2019-04-21,"Total tweets",154406,"Sunday",174810.942307692,12967.9803262383,"Germany"
2019-04-22,"Unique authors",42349,"Monday",45574.4230769231,1986.71897561896,"Germany"
2019-04-22,"Total tweets",149679,"Monday",195085.596153846,10978.6791988544,"Germany"
2019-04-23,"Unique authors",44868,"Tuesday",45633.1132075472,3066.11539913026,"Germany"
2019-04-23,"Total tweets",184092,"Tuesday",199972.075471698,11457.8285730578,"Germany"
2019-04-24,"Unique authors",44254,"Wednesday",45769.5,3170.35025280965,"Germany"
2019-04-24,"Total tweets",200145,"Wednesday",200406.692307692,12349.9008943209,"Germany"
2019-04-25,"Unique authors",44641,"Thursday",45265.5,2978.05061585397,"Germany"
2019-04-25,"Total tweets",191645,"Thursday",198957.5,12331.0960257423,"Germany"
2019-04-26,"Unique authors",36884,"Friday",36974.5961538462,1654.32172297959,"Germany"
2019-04-26,"Total tweets",195909,"Friday",198805.557692308,11801.0609882157,"Germany"
2019-04-27,"Unique authors",35783,"Saturday",36616.0192307692,2065.39012590163,"Germany"
2019-04-27,"Total tweets",178683,"Saturday",172004.557692308,10527.3436129741,"Germany"
2019-04-28,"Unique authors",43491,"Sunday",44203.6153846154,2580.9052003303,"Germany"
2019-04-28,"Total tweets",169450,"Sunday",174810.942307692,12967.9803262383,"Germany"
2019-04-29,"Unique authors",43368,"Monday",45574.4230769231,1986.71897561896,"Germany"
2019-04-29,"Total tweets",185596,"Monday",195085.596153846,10978.6791988544,"Germany"
2019-04-30,"Unique authors",38072,"Tuesday",45633.1132075472,3066.11539913026,"Germany"
2019-04-30,"Total tweets",182950,"Tuesday",199972.075471698,11457.8285730578,"Germany"
2019-05-01,"Unique authors",46267,"Wednesday",45769.5,3170.35025280965,"Germany"
2019-05-01,"Total tweets",166864,"Wednesday",200406.692307692,12349.9008943209,"Germany"
2019-05-02,"Unique authors",45964,"Thursday",45265.5,2978.05061585397,"Germany"
2019-05-02,"Total tweets",190336,"Thursday",198957.5,12331.0960257423,"Germany"
2019-05-03,"Unique authors",37947,"Friday",36974.5961538462,1654.32172297959,"Germany"
2019-05-03,"Total tweets",198363,"Friday",198805.557692308,11801.0609882157,"Germany"
2019-05-04,"Unique authors",36784,"Saturday",36616.0192307692,2065.39012590163,"Germany"
2019-05-04,"Total tweets",180015,"Saturday",172004.557692308,10527.3436129741,"Germany"
2019-05-05,"Unique authors",46248,"Sunday",44203.6153846154,2580.9052003303,"Germany"
2019-05-05,"Total tweets",174655,"Sunday",174810.942307692,12967.9803262383,"Germany"
2019-05-06,"Unique authors",50410,"Monday",45574.4230769231,1986.71897561896,"Germany"
2019-05-06,"Total tweets",200541,"Monday",195085.596153846,10978.6791988544,"Germany"
2019-05-07,"Unique authors",49614,"Tuesday",45633.1132075472,3066.11539913026,"Germany"
2019-05-07,"Total tweets",211930,"Tuesday",199972.075471698,11457.8285730578,"Germany"
2019-05-08,"Unique authors",48018,"Wednesday",45769.5,3170.35025280965,"Germany"
2019-05-08,"Total tweets",207021,"Wednesday",200406.692307692,12349.9008943209,"Germany"
2019-05-09,"Unique authors",45890,"Thursday",45265.5,2978.05061585397,"Germany"
2019-05-09,"Total tweets",205716,"Thursday",198957.5,12331.0960257423,"Germany"
2019-05-10,"Unique authors",37796,"Friday",36974.5961538462,1654.32172297959,"Germany"
2019-05-10,"Total tweets",193148,"Friday",198805.557692308,11801.0609882157,"Germany"
2019-05-11,"Unique authors",37200,"Saturday",36616.0192307692,2065.39012590163,"Germany"
2019-05-11,"Total tweets",169767,"Saturday",172004.557692308,10527.3436129741,"Germany"
2019-05-12,"Unique authors",44438,"Sunday",44203.6153846154,2580.9052003303,"Germany"
2019-05-12,"Total tweets",166209,"Sunday",174810.942307692,12967.9803262383,"Germany"
2019-05-13,"Unique authors",44621,"Monday",45574.4230769231,1986.71897561896,"Germany"
2019-05-13,"Total tweets",186439,"Monday",195085.596153846,10978.6791988544,"Germany"
2019-05-14,"Unique authors",45893,"Tuesday",45633.1132075472,3066.11539913026,"Germany"
2019-05-14,"Total tweets",198330,"Tuesday",199972.075471698,11457.8285730578,"Germany"
2019-05-15,"Unique authors",45573,"Wednesday",45769.5,3170.35025280965,"Germany"
2019-05-15,"Total tweets",194883,"Wednesday",200406.692307692,12349.9008943209,"Germany"
2019-05-16,"Unique authors",46345,"Thursday",45265.5,2978.05061585397,"Germany"
2019-05-16,"Total tweets",201819,"Thursday",198957.5,12331.0960257423,"Germany"
2019-05-17,"Unique authors",40014,"Friday",36974.5961538462,1654.32172297959,"Germany"
2019-05-17,"Total tweets",199967,"Friday",198805.557692308,11801.0609882157,"Germany"
2019-05-18,"Unique authors",37710,"Saturday",36616.0192307692,2065.39012590163,"Germany"
2019-05-18,"Total tweets",221578,"Saturday",172004.557692308,10527.3436129741,"Germany"
2019-05-19,"Unique authors",46411,"Sunday",44203.6153846154,2580.9052003303,"Germany"
2019-05-19,"Total tweets",180637,"Sunday",174810.942307692,12967.9803262383,"Germany"
2019-05-20,"Unique authors",47410,"Monday",45574.4230769231,1986.71897561896,"Germany"
2019-05-20,"Total tweets",196511,"Monday",195085.596153846,10978.6791988544,"Germany"
2019-05-21,"Unique authors",48536,"Tuesday",45633.1132075472,3066.11539913026,"Germany"
2019-05-21,"Total tweets",202732,"Tuesday",199972.075471698,11457.8285730578,"Germany"
2019-05-22,"Unique authors",50786,"Wednesday",45769.5,3170.35025280965,"Germany"
2019-05-22,"Total tweets",207079,"Wednesday",200406.692307692,12349.9008943209,"Germany"
2019-05-23,"Unique authors",47936,"Thursday",45265.5,2978.05061585397,"Germany"
2019-05-23,"Total tweets",217642,"Thursday",198957.5,12331.0960257423,"Germany"
2019-05-24,"Unique authors",39967,"Friday",36974.5961538462,1654.32172297959,"Germany"
2019-05-24,"Total tweets",207653,"Friday",198805.557692308,11801.0609882157,"Germany"
2019-05-25,"Unique authors",45736,"Saturday",36616.0192307692,2065.39012590163,"Germany"
2019-05-25,"Total tweets",179191,"Saturday",172004.557692308,10527.3436129741,"Germany"
2019-05-26,"Unique authors",50132,"Sunday",44203.6153846154,2580.9052003303,"Germany"
2019-05-26,"Total tweets",222156,"Sunday",174810.942307692,12967.9803262383,"Germany"
2019-05-27,"Unique authors",49059,"Monday",45574.4230769231,1986.71897561896,"Germany"
2019-05-27,"Total tweets",228776,"Monday",195085.596153846,10978.6791988544,"Germany"
2019-05-28,"Unique authors",47031,"Tuesday",45633.1132075472,3066.11539913026,"Germany"
2019-05-28,"Total tweets",212211,"Tuesday",199972.075471698,11457.8285730578,"Germany"
2019-05-29,"Unique authors",38320,"Wednesday",45769.5,3170.35025280965,"Germany"
2019-05-29,"Total tweets",197590,"Wednesday",200406.692307692,12349.9008943209,"Germany"
2019-05-30,"Unique authors",41394,"Thursday",45265.5,2978.05061585397,"Germany"
2019-05-30,"Total tweets",164548,"Thursday",198957.5,12331.0960257423,"Germany"
2019-05-31,"Unique authors",36257,"Friday",36974.5961538462,1654.32172297959,"Germany"
2019-05-31,"Total tweets",181275,"Friday",198805.557692308,11801.0609882157,"Germany"
2019-06-01,"Unique authors",37440,"Saturday",36616.0192307692,2065.39012590163,"Germany"
2019-06-01,"Total tweets",164876,"Saturday",172004.557692308,10527.3436129741,"Germany"
2019-06-02,"Unique authors",45512,"Sunday",44203.6153846154,2580.9052003303,"Germany"
2019-06-02,"Total tweets",183638,"Sunday",174810.942307692,12967.9803262383,"Germany"
2019-06-03,"Unique authors",47532,"Monday",45574.4230769231,1986.71897561896,"Germany"
2019-06-03,"Total tweets",201540,"Monday",195085.596153846,10978.6791988544,"Germany"
2019-06-04,"Unique authors",49211,"Tuesday",45633.1132075472,3066.11539913026,"Germany"
2019-06-04,"Total tweets",207562,"Tuesday",199972.075471698,11457.8285730578,"Germany"
2019-06-05,"Unique authors",47612,"Wednesday",45769.5,3170.35025280965,"Germany"
2019-06-05,"Total tweets",214738,"Wednesday",200406.692307692,12349.9008943209,"Germany"
2019-06-06,"Unique authors",46540,"Thursday",45265.5,2978.05061585397,"Germany"
2019-06-06,"Total tweets",209871,"Thursday",198957.5,12331.0960257423,"Germany"
2019-06-07,"Unique authors",36290,"Friday",36974.5961538462,1654.32172297959,"Germany"
2019-06-07,"Total tweets",206263,"Friday",198805.557692308,11801.0609882157,"Germany"
2019-06-08,"Unique authors",33895,"Saturday",36616.0192307692,2065.39012590163,"Germany"
2019-06-08,"Total tweets",158944,"Saturday",172004.557692308,10527.3436129741,"Germany"
2019-06-09,"Unique authors",35267,"Sunday",44203.6153846154,2580.9052003303,"Germany"
2019-06-09,"Total tweets",158055,"Sunday",174810.942307692,12967.9803262383,"Germany"
2019-06-10,"Unique authors",44926,"Monday",45574.4230769231,1986.71897561896,"Germany"
2019-06-10,"Total tweets",169353,"Monday",195085.596153846,10978.6791988544,"Germany"
2019-06-11,"Unique authors",46718,"Tuesday",45633.1132075472,3066.11539913026,"Germany"
2019-06-11,"Total tweets",200344,"Tuesday",199972.075471698,11457.8285730578,"Germany"
2019-06-12,"Unique authors",46545,"Wednesday",45769.5,3170.35025280965,"Germany"
2019-06-12,"Total tweets",204933,"Wednesday",200406.692307692,12349.9008943209,"Germany"
2019-06-13,"Unique authors",45615,"Thursday",45265.5,2978.05061585397,"Germany"
2019-06-13,"Total tweets",201763,"Thursday",198957.5,12331.0960257423,"Germany"
2019-06-14,"Unique authors",38000,"Friday",36974.5961538462,1654.32172297959,"Germany"
2019-06-14,"Total tweets",206789,"Friday",198805.557692308,11801.0609882157,"Germany"
2019-06-15,"Unique authors",37205,"Saturday",36616.0192307692,2065.39012590163,"Germany"
2019-06-15,"Total tweets",171989,"Saturday",172004.557692308,10527.3436129741,"Germany"
2019-06-16,"Unique authors",46612,"Sunday",44203.6153846154,2580.9052003303,"Germany"
2019-06-16,"Total tweets",176774,"Sunday",174810.942307692,12967.9803262383,"Germany"
2019-06-17,"Unique authors",46521,"Monday",45574.4230769231,1986.71897561896,"Germany"
2019-06-17,"Total tweets",198475,"Monday",195085.596153846,10978.6791988544,"Germany"
2019-06-18,"Unique authors",47808,"Tuesday",45633.1132075472,3066.11539913026,"Germany"
2019-06-18,"Total tweets",210722,"Tuesday",199972.075471698,11457.8285730578,"Germany"
2019-06-19,"Unique authors",42578,"Wednesday",45769.5,3170.35025280965,"Germany"
2019-06-19,"Total tweets",218487,"Wednesday",200406.692307692,12349.9008943209,"Germany"
2019-06-20,"Unique authors",43640,"Thursday",45265.5,2978.05061585397,"Germany"
2019-06-20,"Total tweets",198322,"Thursday",198957.5,12331.0960257423,"Germany"
2019-06-21,"Unique authors",37326,"Friday",36974.5961538462,1654.32172297959,"Germany"
2019-06-21,"Total tweets",199304,"Friday",198805.557692308,11801.0609882157,"Germany"
2019-06-22,"Unique authors",37918,"Saturday",36616.0192307692,2065.39012590163,"Germany"
2019-06-22,"Total tweets",173324,"Saturday",172004.557692308,10527.3436129741,"Germany"
2019-06-23,"Unique authors",47035,"Sunday",44203.6153846154,2580.9052003303,"Germany"
2019-06-23,"Total tweets",180274,"Sunday",174810.942307692,12967.9803262383,"Germany"
2019-06-24,"Unique authors",47016,"Monday",45574.4230769231,1986.71897561896,"Germany"
2019-06-24,"Total tweets",206385,"Monday",195085.596153846,10978.6791988544,"Germany"
2019-06-25,"Unique authors",48367,"Tuesday",45633.1132075472,3066.11539913026,"Germany"
2019-06-25,"Total tweets",217577,"Tuesday",199972.075471698,11457.8285730578,"Germany"
2019-06-26,"Unique authors",47599,"Wednesday",45769.5,3170.35025280965,"Germany"
2019-06-26,"Total tweets",223588,"Wednesday",200406.692307692,12349.9008943209,"Germany"
2019-06-27,"Unique authors",46800,"Thursday",45265.5,2978.05061585397,"Germany"
2019-06-27,"Total tweets",215661,"Thursday",198957.5,12331.0960257423,"Germany"
2019-06-28,"Unique authors",36742,"Friday",36974.5961538462,1654.32172297959,"Germany"
2019-06-28,"Total tweets",202843,"Friday",198805.557692308,11801.0609882157,"Germany"
2019-06-29,"Unique authors",37261,"Saturday",36616.0192307692,2065.39012590163,"Germany"
2019-06-29,"Total tweets",171459,"Saturday",172004.557692308,10527.3436129741,"Germany"
2019-06-30,"Unique authors",45804,"Sunday",44203.6153846154,2580.9052003303,"Germany"
2019-06-30,"Total tweets",185639,"Sunday",174810.942307692,12967.9803262383,"Germany"
2019-07-01,"Unique authors",46101,"Monday",45574.4230769231,1986.71897561896,"Germany"
2019-07-01,"Total tweets",207042,"Monday",195085.596153846,10978.6791988544,"Germany"
2019-07-02,"Unique authors",46371,"Tuesday",45633.1132075472,3066.11539913026,"Germany"
2019-07-02,"Total tweets",208751,"Tuesday",199972.075471698,11457.8285730578,"Germany"
2019-07-03,"Unique authors",46551,"Wednesday",45769.5,3170.35025280965,"Germany"
2019-07-03,"Total tweets",205314,"Wednesday",200406.692307692,12349.9008943209,"Germany"
2019-07-04,"Unique authors",45493,"Thursday",45265.5,2978.05061585397,"Germany"
2019-07-04,"Total tweets",203654,"Thursday",198957.5,12331.0960257423,"Germany"
2019-07-05,"Unique authors",37180,"Friday",36974.5961538462,1654.32172297959,"Germany"
2019-07-05,"Total tweets",199540,"Friday",198805.557692308,11801.0609882157,"Germany"
2019-07-06,"Unique authors",34977,"Saturday",36616.0192307692,2065.39012590163,"Germany"
2019-07-06,"Total tweets",163273,"Saturday",172004.557692308,10527.3436129741,"Germany"
2019-07-07,"Unique authors",43955,"Sunday",44203.6153846154,2580.9052003303,"Germany"
2019-07-07,"Total tweets",162679,"Sunday",174810.942307692,12967.9803262383,"Germany"
2019-07-08,"Unique authors",43285,"Monday",45574.4230769231,1986.71897561896,"Germany"
2019-07-08,"Total tweets",183726,"Monday",195085.596153846,10978.6791988544,"Germany"
2019-07-09,"Unique authors",42666,"Tuesday",45633.1132075472,3066.11539913026,"Germany"
